trackid,trackname,artist,artistid,genres,main_genre,danceability,energy,loudness,speechness,acousticness,instrumentalness,liveness,valence,tempo
4goCuwHNZvlD7Hf7T0Z5yJ,negro,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.791,0.907,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107
5pY8cSksHrRq6dyD4Hqrrb,reggaeton romantico - instrumental,mister laren,0fO3h52YRvNh2fbOPmJyKF, ,reggae,0.705,0.907,-10.042,0.0646,0.499,0.942,0.102,0.973,176.011
5bVDbR1ZbntkdVaABSogGE,negro,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.791,0.907,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107
5t1pVRGTlueob96zAoEJ8D,reggae,black midi,7Hvq85OU8T7Hsd63zNBwaL, freakfolk modernalternativerock noiserock uknoiserock ukpost-punkrevival ,reggae,0.286,0.889,-6.526,0.425,0.00979,0.00183,0.108,0.317,176.24
2Q6NVIPwqtosYBXQ0C00d0,country a$$ shit,morgan wallen,4oUHIQIBe0LHzYfvXNW4QM, contemporarycountry deeptalentshow ,country,0.619,0.927,-3.765,0.0346,0.0192,0.0,0.138,0.928,137.975
1dyxS3YzBbL0t8rEVwVQ1K,god's country,blake shelton,1UTPBmNbXNTittyMJrNkvw, contemporarycountry country countryroad oklahomacountry ,country,0.538,0.752,-5.106,0.0396,0.0608,5.39e-06,0.118,0.217,139.984
0yD66650JxhqKbW76C2qCo,country girl (shake it for me),luke bryan,0BvkDsjIUla7X0k6CSWh1I, contemporarycountry country countryroad ,country,0.645,0.904,-4.532,0.0462,0.0293,0.0,0.0834,0.671,105.97
39q7xibBdRboeMKUbZEB6g,"take me home, country roads",john denver,7EK1bQADBoqbYXnT4Cqv9w, adultstandards classiccountrypop folk folkrock mellowgold softrock ,country,0.255,0.43,-12.564,0.0322,0.546,1.87e-05,0.188,0.546,164.267
3wMUvT6eIw2L5cZFG1yH9j,country grammar (hot shit),nelly,2gBjLmx6zQnFGQJCAQpRgw, dancepop hiphop poprap rap southernhiphop stlouisrap urbancontemporary ,country,0.865,0.664,-6.822,0.108,0.00689,0.0,0.142,0.565,162.831
1PZDyestTVydtHpaIcfUJg,chemtrails over the country club,lana del rey,00FQb4jTyendYWaN8pK0wa, artpop dancepop pop ,country,0.334,0.276,-13.125,0.0643,0.877,0.000249,0.113,0.429,201.025
77A7dWpSxVoauUbJn83Oj3,country boy (feat. george jones & charlie daniels),aaron lewis,2t2XKfWKLXpFIjFwy1K8wx, contemporarycountry country countryroad moderncountryrock outlawcountry redneck ,country,0.595,0.667,-6.442,0.034,0.296,0.0,0.109,0.272,121.949
0PspNrE4MSjr1JeB4OW0jn,she's country,jason aldean,3FfvYsEGaIb52QPXhg4DcH, contemporarycountry country countryroad ,country,0.553,0.872,-2.832,0.0782,0.198,0.0,0.0659,0.638,172.138
2abHKI9Oox4NBEhOh3HMbq,country song,seether,6B5c4sch27tWHAGdarpPaW, alternativemetal numetal post-grunge southafricanrock ,country,0.63,0.86,-6.117,0.0327,0.00115,1.19e-06,0.231,0.911,95.978
1bp2PcwZgR9LwBdoERsOuJ,country squire,tyler childers,13ZEDW6vyBF12HYcZRr4EV, kentuckyindie kentuckyroots outlawcountry ,country,0.508,0.725,-7.203,0.0398,0.524,2.65e-05,0.479,0.916,166.872
2X7c8wSJD0urdk9aWzpu5D,somethin’ country,morgan wallen,4oUHIQIBe0LHzYfvXNW4QM, contemporarycountry deeptalentshow ,country,0.6,0.942,-4.441,0.0402,0.169,0.0,0.29,0.741,145.981
454JIJlQ8GvrCoBvSfq3KA,country must be country wide,brantley gilbert,5q8HGNo0BjLWaTAhRtbwxa, contemporarycountry country countryroad moderncountryrock redneck ,country,0.409,0.765,-5.696,0.0412,0.0249,6.16e-06,0.104,0.5,83.093
5RuCWf4bJC0rqA05b7nWfd,country boy,alan jackson,4mxWe1mtYIYfP040G38yvS, contemporarycountry country countryroad countryrock ,country,0.73,0.684,-10.803,0.0351,0.259,1.53e-06,0.111,0.564,139.037
0Oo9yzhli7r5V5XO6y3GeN,country does,luke bryan,0BvkDsjIUla7X0k6CSWh1I, contemporarycountry country countryroad ,country,0.489,0.863,-3.895,0.0673,0.0248,0.0,0.101,0.534,173.941
6aUhfNWYnMThF3TGtuYUUu,how country feels,randy houser,56x8mYvS3cyDGAi8N2FxbB, contemporarycountry country countryroad moderncountryrock redneck ,country,0.678,0.839,-3.617,0.0394,0.0379,0.0,0.0742,0.772,104.952
36N2bDLedBsK9VylCszIwH,country sh*t (remix),big k.r.i.t.,0CKa42Jqrc9fSFbDjePaXP, alternativehiphop conscioushiphop dirtysouthrap gangsterrap hiphop mississippihiphop poprap rap southernhiphop trap undergroundhiphop ,country,0.732,0.572,-6.157,0.0386,0.00117,0.0,0.378,0.239,128.05
6WqvJZloeOpM8DihbMgIRJ,whatcha think of country now,morgan wallen,4oUHIQIBe0LHzYfvXNW4QM, contemporarycountry deeptalentshow ,country,0.523,0.966,-4.356,0.0355,0.0215,0.0,0.322,0.884,145.016
1LfBpO6PJ4gjl1ecrka3h1,country boy shit,upchurch,2pSObt5Fk8izuX8ZfI3jRn, contemporarycountry countryrap redneck ,country,0.862,0.921,-3.937,0.0534,0.232,1.22e-05,0.31,0.541,140.0
77dcKrzRUI02XjHd2okARp,a country boy can survive,"hank williams, jr.",2dyeCWctcFRt3Pha76ONgb, country countryroad countryrock outlawcountry ,country,0.688,0.459,-9.353,0.0365,0.144,0.0,0.0816,0.493,75.184
0wCo8u7J1JGZV8yezcU37d,countryside,florida georgia line,3b8QkneNDz4JHKKKlLgYZg, contemporarycountry country countrypop countryroad moderncountryrock ,country,0.65,0.559,-5.296,0.0305,0.429,0.0,0.126,0.302,84.954
2Hwtk2OAsyYUdcfMNonNlC,country girl - 2021 remaster,black sabbath,5M52tdBnJaKSvOpJGz8mfZ, albumrock birminghammetal classicrock hardrock metal rock stonerrock ukdoommetal ,country,0.418,0.813,-6.622,0.0308,0.109,6.92e-06,0.117,0.587,78.746
0fCwTrRNfoNk962ati8n2K,all your'n,tyler childers,13ZEDW6vyBF12HYcZRr4EV, kentuckyindie kentuckyroots outlawcountry ,country,0.585,0.55,-7.342,0.0255,0.408,3.97e-05,0.115,0.839,78.176
5eL4sSquR17JvvamTRbbIy,"country girl - live at the hammersmith odeon, london, uk, 12/31/1981",black sabbath,5M52tdBnJaKSvOpJGz8mfZ, albumrock birminghammetal classicrock hardrock metal rock stonerrock ukdoommetal ,country,0.417,0.949,-6.865,0.0508,0.00774,0.0,0.985,0.378,84.441
4TCeFZNjGNQIpCuZmJkkE2,god's country,blake shelton,1UTPBmNbXNTittyMJrNkvw, contemporarycountry country countryroad oklahomacountry ,country,0.536,0.754,-5.102,0.0399,0.0597,4.92e-06,0.118,0.212,139.988
6vwSKJSjXJftU4Qy275CyN,country home - live,neil young,6v8FB84lnmJs434UJf2Mrm, albumrock canadiansinger-songwriter classiccanadianrock classicrock mellowgold permanentwave psychedelicrock rock rootsrock singer-songwriter ,country,0.418,0.716,-9.631,0.0323,0.00846,0.000606,0.975,0.559,119.2
3Gf5nttwcX9aaSQXRWidEZ,ride wit me,nelly,2gBjLmx6zQnFGQJCAQpRgw, dancepop hiphop poprap rap southernhiphop stlouisrap urbancontemporary ,country,0.85,0.7,-6.49,0.0478,0.0616,1.8e-06,0.244,0.722,101.875
70PPOFwmuD4luTtLpnjesg,country heroes,hank williams iii,3qf2YoifC68WTsMv1YIGmh, cowpunk outlawcountry ,country,0.745,0.415,-7.448,0.0267,0.628,2.52e-05,0.24,0.49,125.978
65tP0mThMEaHbVIzdYHZYw,what’s your country song,thomas rhett,6x2LnllRG5uGarZMsD4iO8, contemporarycountry country countryroad moderncountryrock ,country,0.359,0.706,-6.151,0.0309,0.000602,0.0,0.285,0.479,174.079
2OBaVeRFXblWxoZHC4sryf,country road - 2019 remaster,james taylor,0vn7UBvSQECKJm2817Yf1P, adultstandards classicrock folk folkrock mellowgold rock rootsrock singer-songwriter softrock ,country,0.52,0.297,-17.211,0.0449,0.753,0.000562,0.109,0.677,156.059
3sHH7lklbfpcraDDvYnjo7,bat country,avenged sevenfold,0nmQIMXWTXfhgOBdNzhGOs, alternativemetal numetal ,country,0.541,0.968,-4.129,0.0396,0.000248,8.28e-06,0.423,0.505,125.04
6o7BCdJjGvHBBPMb4ZrA68,country club,travis tritt,2M4Yt7oKGoYd0wqU44k4i2, contemporarycountry country countryroad countryrock outlawcountry ,country,0.805,0.57,-8.215,0.0272,0.194,1.46e-05,0.106,0.76,126.478
4L9Ds4mpD3SuYoWwFUlv16,simple,florida georgia line,3b8QkneNDz4JHKKKlLgYZg, contemporarycountry country countrypop countryroad moderncountryrock ,country,0.362,0.882,-3.717,0.0973,0.0791,0.0,0.15,0.864,199.811
1q0zoEZMN5aMwMSZgW5eBA,countryside rain,naturesque,7A4Vjuj5WfIu5VGpeG6v0x, ,country,0.175,0.451,-16.763,0.0834,0.14,0.991,0.735,1e-05,90.641
2BgunkkepMPFpArQj1Dx5s,caught up in the country,rodney atkins,2qgvmDsc4jrqbAbjq1HGM2, contemporarycountry country countryroad moderncountryrock ,country,0.603,0.852,-5.166,0.0463,0.0137,0.0,0.513,0.655,124.091
1xeMq87xBMSLpjXo85jIOQ,country roads,me first and the gimme gimmes,0cOVRC8EOwDwXrs3JTrRN5, comic poppunk punk skapunk skatepunk ,country,0.432,0.935,-5.763,0.0705,2.43e-05,0.0,0.309,0.588,132.749
5lH14PEjAXYuMTz0Dd4L1D,stick that in your country song,eric church,2IvkS5MXK0vPGnwyJsrEyV, contemporarycountry country countryroad moderncountryrock ,country,0.536,0.863,-5.081,0.0362,0.0658,0.172,0.118,0.405,89.979
1BsvAobGiVCaqRAixv22CW,country folks (feat. colt ford & danny boone),bubba sparxxx,3RPYHNSwe3w0mtfJwKIN9P, atlhiphop countryrap dirtysouthrap poprap redneck southernhiphop ,country,0.632,0.788,-5.329,0.0533,0.249,0.0,0.156,0.747,96.009
5M8goiFYynmNxhueYW6grR,nobody but you (duet with gwen stefani),blake shelton,1UTPBmNbXNTittyMJrNkvw, contemporarycountry country countryroad oklahomacountry ,country,0.463,0.653,-5.515,0.0273,0.111,0.000136,0.172,0.233,143.912
33B2K2HwOiMSmLrIxuulio,country boy (acoustic version),aaron lewis,2t2XKfWKLXpFIjFwy1K8wx, contemporarycountry country countryroad moderncountryrock outlawcountry redneck ,country,0.681,0.521,-4.802,0.0317,0.663,0.0,0.135,0.318,121.914
31Xa0SpE8683VhZXnJMjjn,country road,the lacs,23OFz99wX0NDBBwrxthLWU, countryrap redneck ,country,0.649,0.665,-5.411,0.1,0.249,0.0,0.089,0.506,169.996
1A0I5aiVZRwecRlbQcweBh,gone country,alan jackson,4mxWe1mtYIYfP040G38yvS, contemporarycountry country countryroad countryrock ,country,0.681,0.719,-5.918,0.0248,0.131,1.65e-06,0.113,0.637,125.729
78idK1ANg6tbO8d67GD09B,country road,toots & the maytals,6ZFv3wQwwWPiVDWhv0mjQK, reggae rocksteady ska ,country,0.624,0.329,-16.005,0.143,0.43,0.000525,0.0798,0.915,175.024
6aNy9Afzm7Fi6ysMskocBf,country girl (shake it for me),luke bryan,0BvkDsjIUla7X0k6CSWh1I, contemporarycountry country countryroad ,country,0.645,0.904,-4.532,0.0462,0.0293,0.0,0.0834,0.671,105.97
0nfLHUR6ATf2DS44NVshCu,country,adam calhoun,4fZ8AuVP6Y8mLmCoybfKpC, countryrap militaryrap redneck ,country,0.702,0.663,-7.014,0.089,0.0958,0.0,0.413,0.597,95.014
21uV2sH9oWyO7bC6haDS2d,country a$$ shit,morgan wallen,4oUHIQIBe0LHzYfvXNW4QM, contemporarycountry deeptalentshow ,country,0.619,0.927,-3.765,0.0346,0.0192,0.0,0.138,0.928,137.975
3eQPJYfhgcW3T1ypwIZN7n,country,tee grizzley,6AUl0ykLLpvTktob97x9hO, detroithiphop detroittrap hiphop poprap rap southernhiphop trap ,country,0.784,0.66,-5.813,0.308,0.226,0.0,0.117,0.505,150.169
6voi5xnLs9JKmWG2oLmgDU,raised on country,chris young,4BYxqVkZyFjtik7crYLg5Q, contemporarycountry country countryroad moderncountryrock ,country,0.572,0.794,-3.224,0.0455,0.395,0.0,0.23,0.79,148.095
6rGO35hOVkmFxPdUvxaSlw,country boy style,hosier,1ZyPVE0wXLVuEGEYpoFx22, countryrap redneck ,country,0.617,0.767,-6.662,0.0752,0.0025,0.0,0.149,0.276,139.999
5pihM63Tj50g1XjLxq0iU8,long haired country boy,the charlie daniels band,12d4iIvTOk7JkI6ecvc3ca, classicrock country countryrock southernrock ,country,0.588,0.58,-11.648,0.0275,0.319,3.74e-06,0.2,0.774,145.37
262r1LfhrukxXCMymvPaTA,country state of mind,"hank williams, jr.",2dyeCWctcFRt3Pha76ONgb, country countryroad countryrock outlawcountry ,country,0.711,0.626,-8.992,0.0268,0.00592,0.0,0.0696,0.65,117.661
0wYPM5pexJu96AClrozpIh,indie rokkers,mgmt,0SwO7SWeDHJijQ3XNS7xEE, alternativedance indierock indietronica modernrock rock ,indie,0.591,0.863,-8.226,0.0321,0.0248,0.453,0.114,0.434,139.973
3b9X0z07JXOaYL2GBGj3OS,making flippy floppy,talking heads,2x9SpqnPi8rlE9pjHBwmSC, artpunk artrock dancerock funkrock newwave permanentwave post-punk rock zolo ,indie,0.82,0.876,-6.784,0.0333,0.074,0.0577,0.124,0.942,122.967
7hDEqKECXWU1syQCwJsFCb,indie rokkers,soccer mommy,4wXchxfTTggLtzkoUhO86Q, artpop bubblegrunge indiefolk indiepop indierock smallroom ,indie,0.763,0.564,-7.808,0.029,0.854,0.00319,0.11,0.736,109.992
2yMyuIqwQPycaptX9pyzoQ,kill the director,the wombats,0Ya43ZKWHTKkAbkoJJkwIB, indierock liverpoolindie modernalternativerock modernrock rock ,indie,0.41,0.858,-5.301,0.0481,0.00354,0.0,0.0897,0.961,161.487
7pYz067orVeEKarWOP09sY,indie film lovers,onyx deimos,0hs2lwpd0Xc4BPGwCyE1qT, ,indie,0.537,0.293,-13.4,0.03,0.863,0.00926,0.0701,0.037,109.947
4OU4JK6MhbUYM2ApUOaUVq,indie,imrsqd,3SjPZFpbGUgmdGqpLIZ2lc, christianhiphop christianpop christiantrap ukchristianrap ,indie,0.807,0.743,-7.639,0.062,0.115,0.0643,0.0573,0.946,119.963
0751ozQYIiLVQ9FRFhe55j,glamorous indie rock & roll,the killers,0C0XlULifJtAgn6ZNCW2eu, modernrock permanentwave rock ,indie,0.323,0.784,-5.29,0.0549,0.0864,0.0,0.147,0.534,154.301
7nyp0SuYZupdyAfKEm3Npp,indie rock pop music cue,bobby cole,0Nk0Nee79EErNt1I1lCxrF, speedrun ,indie,0.687,0.689,-11.145,0.0553,0.443,0.929,0.103,0.185,119.95
61KzdDjzvKmbj9JZlVnLwI,bring me back to life,ht bristol,7jXDOL93q3e7pC3lRiSZUr, ,indie,0.534,0.825,-5.229,0.036,0.0161,0.0,0.101,0.279,135.945
3VaPsw1ZQ28YCmd4AqSGDL,indie cindy,pixies,6zvul52xwTWzilBZl6BUbT, alternativerock artrock bostonrock indierock modernrock permanentwave rock ,indie,0.428,0.803,-4.395,0.03,0.000173,1.64e-05,0.0782,0.476,77.542
14YkNhtwblvxRzsx47gyKC,prisoner,raphael lake,1jHQI26XkjY8BHwvDnh9Jw, rebelblues ,indie,0.615,0.423,-10.157,0.0368,0.0542,0.0,0.106,0.254,70.017
1FgLUsd5WN5pzYHo564bO5,indie cindy & the lo-fi lullabies,lemon demon,4llAOeA6kEF4ytaB2fsmcW, comic indietronica ,indie,0.469,0.43,-10.53,0.0487,0.562,0.0,0.115,0.927,75.0
13R4OJF4lchP2Fb6lY50lP,blinded (when i see you),third eye blind,6TcnmlCSxihzWOQJ8k0rNS, alternativerock neomellow poprock post-grunge rock ,indie,0.523,0.92,-4.471,0.0389,0.00199,0.000101,0.276,0.612,108.788
3FDP8fKYUCbcNPl6afNiAx,the ballad of bo colt part 6,indie pigeon,6wblkXGCVNqqALbREg0tUB, ,indie,0.609,0.17,-16.954,0.0473,0.816,0.000732,0.1,0.323,116.446
6q7WptHhtEJjVAue1TarCC,kill your local indie softboy,izzy camina,1bEvuUxdYlGYGq5WvDAE1u, ,indie,0.513,0.41,-8.683,0.0303,0.816,2.62e-05,0.187,0.205,168.04
6tcNzKxrwBZPaYt7UJRpD1,the ballad of bo colt part 1,indie pigeon,6wblkXGCVNqqALbREg0tUB, ,indie,0.696,0.162,-18.484,0.0311,0.897,0.0173,0.103,0.252,112.199
5gsPexqykrCmWbtscmTeZU,the ballad of bo colt part 5,indie pigeon,6wblkXGCVNqqALbREg0tUB, ,indie,0.419,0.239,-18.229,0.0715,0.83,8.41e-05,0.175,0.219,137.256
7pNxQtqt5murTbxmccsdZ7,the ballad of bo colt part 4,indie pigeon,6wblkXGCVNqqALbREg0tUB, ,indie,0.662,0.189,-19.436,0.0345,0.818,0.0937,0.105,0.073,109.857
2oKr4gGl5DKsIGS1oL3TSL,indie girl,zenshou,6t79jfal5wa93Pmjb42awP, ,indie,0.543,0.637,-11.246,0.046,0.546,0.95,0.151,0.892,80.486
31Hl7PwNuRoF85sYBjKPVU,the ballad of bo colt part 2,indie pigeon,6wblkXGCVNqqALbREg0tUB, ,indie,0.657,0.11,-21.376,0.0301,0.857,0.0235,0.107,0.316,108.266
5gWENHaJYX8hHLcJ4Bh4sT,indie vocals,zé das farinha,5MKol2jKGqBcTzlUmuKSeb, ,indie,0.948,0.501,-11.408,0.225,3.18e-05,0.727,0.09,0.346,119.927
7dqW61yVUVnhegiJXcAB6G,it's oh so quiet,björk,7w29UYBi0qsHi5RTcv3lmA, alternativedance artpop dancepop electronica electropop experimentalpop experimentalvocal icelandicexperimental icelandicpop metropopolis permanentwave triphop ,indie,0.474,0.136,-14.114,0.0595,0.634,0.0,0.0717,0.2,124.411
2LkxDxOAZsNmCCUF1OFLlm,indie-vidual,heinz-sight,3RXDPykhQj8GGAG7odbAQm, ,indie,0.578,0.749,-6.147,0.0436,0.0799,0.0,0.116,0.558,150.176
0qMX7VVfhWKgktqOl16OSX,who we are,switchfoot,6S58b0fr8TkWrEHOH4tRVu, ccm christianalternativerock christianmusic christianrock neomellow poprock worship ,indie,0.675,0.944,-3.63,0.0678,0.00975,0.0241,0.121,0.0715,127.95
5LEHe2yEnzEYZICk8IVOkL,the ballad of bo colt part 7,indie pigeon,6wblkXGCVNqqALbREg0tUB, ,indie,0.646,0.211,-18.633,0.0478,0.878,0.131,0.111,0.379,116.836
4twrPigd0WUg9hbL0FmuAM,indie,adrik,3IskClAM0g0sENikFW5QqU, ,indie,0.775,0.745,-5.048,0.0472,0.187,0.955,0.133,0.974,110.789
3ZzOz7S8jtsZIn5r3VAkPn,indietro,tiziano ferro,11TplWqOPQBTmg2eiSLt1m, italianadultpop italianpop ,indie,0.569,0.723,-3.825,0.035,0.102,0.0,0.349,0.359,90.108
7n9TMNEaIOL6k1L85XhR6r,really hard,james,0qLNsNKm8bQcMoRFkR8Hmh, britpop dancerock madchester newwave newwavepop permanentwave poprock rock ,indie,0.517,0.418,-14.266,0.0351,0.444,1.67e-05,0.0768,0.434,112.235
20Vwl7dtU0D5dzXsIvinRd,indie season,ingvar lagerfelt,1zNbZaGkXMmSIBpan6scyb, ,indie,0.525,0.148,-20.392,0.0406,0.994,0.892,0.314,0.421,119.944
4m5zY9PRJvqPRDhDMJwSel,preservation,aesop rock,2fSaE6BXtQy0x7R7v9IOmZ, abstracthiphop alternativehiphop conscioushiphop hiphop ,indie,0.699,0.697,-5.325,0.11,0.0532,0.0,0.22,0.348,87.883
1IBJZXm6xLhOTxXFmIZHQ3,indie boi,london mars,2R765Ip6o2SEw6HfxkxD2y, ,indie,0.79,0.731,-3.546,0.114,0.583,0.0,0.0806,0.947,129.09
42orRmdT8OhoUYTGipmznQ,indiecita,los indomables,0I5Yq2wsz9F6PHYesR8n4s, ,indie,0.782,0.615,-9.78,0.067,0.046,0.0,0.0808,0.879,107.269
30YVDrH0xCbcHrRAXFnhcZ,living in another world (single version),talk talk,7Fo8TAyGJr4VmhE68QamMf, artrock dancerock melancholia newromantic newwave newwavepop rock sophisti-pop synthpop ,indie,0.585,0.89,-8.11,0.0336,0.0461,0.204,0.571,0.92,110.054
7n88TvPZCsTlcJpJENZzEZ,summer memories,indie pigeon,6wblkXGCVNqqALbREg0tUB, ,indie,0.549,0.308,-16.795,0.0422,0.865,0.993,0.133,0.772,115.064
7sdNbTCcwTQpG1tIDpsE2n,lost in a concrete jungle,jötune,7kVdO1Hkf4YzLYFn1n2ldZ, ,indie,0.448,0.117,-8.986,0.102,0.542,1.73e-06,0.139,0.751,51.51
4zSsSkcF6rEmbCvUpoWojN,farewell,jötune,7kVdO1Hkf4YzLYFn1n2ldZ, ,indie,0.334,0.052,-10.547,0.0441,0.115,4.94e-05,0.176,0.584,100.299
3KcadAkrAaxkcq1tMV4MjN,hipster incarnate,indie pigeon,6wblkXGCVNqqALbREg0tUB, ,indie,0.909,0.424,-13.104,0.434,0.953,0.925,0.147,0.96,120.052
2wb5Gms6T37403U4X8mKIR,mountain song,jane's addiction,02NfyD6AlLA12crYzw5YcR, alternativemetal alternativerock artrock bluesrock funkmetal funkrock grunge hardrock numetal permanentwave rock ,indie,0.305,0.911,-4.873,0.0769,0.00121,0.00095,0.129,0.444,82.252
1UOvqoiwdlESB25eXu7A3H,indie love film,audrey,5WBzF43zl9uvT74kpOyywj, modernindiepop ,indie,0.737,0.332,-10.144,0.0274,0.805,0.0914,0.227,0.282,104.997
41CWWSL1laaAk0CQnhYmoR,xtc vs. adam ant,they might be giants,6zB02lwP6L6ZH32nggQiJT, alternativerock comic geekrock permanentwave zolo ,indie,0.511,0.444,-6.905,0.0275,0.0453,0.0316,0.478,0.54,172.109
0DvciUkqmRcWu5y0KF9Ctp,indie on loud,flora cash,6GpcBKNmZDIrRzYkPJu7Wd, indiepop scandipop swedishindiefolk ,indie,0.279,0.436,-6.681,0.0268,0.254,1.24e-06,0.162,0.207,98.292
0ExpWonFcZ4VqxWZI9USgk,bring on the dancing horses,echo & the bunnymen,0fgYKF9Avljex0L9Wt5b8Z, alternativerock artrock dancerock dreampop newromantic newwave newwavepop permanentwave post-punk punk rock ukpost-punk ,indie,0.568,0.926,-5.274,0.0405,0.0064,0.00486,0.315,0.755,118.448
1BG8OMufimq5K3t0xn39Al,oh no i hope i don't fall...,indiehay,0wbKBMZSA3SvLSyL7vBmS3, ,indie,0.679,0.179,-15.388,0.0359,0.971,0.88,0.143,0.537,126.813
7lKqowJYTNcDiVpLw49DWL,2007 indie pop rock,bobby cole,0Nk0Nee79EErNt1I1lCxrF, speedrun ,indie,0.406,0.795,-10.392,0.0332,0.000133,0.781,0.236,0.804,194.962
5mIjxWafV25XapJubqPYX3,hipster incarnate (the remix),indie pigeon,6wblkXGCVNqqALbREg0tUB, ,indie,0.888,0.556,-13.442,0.339,0.614,0.582,0.177,0.925,119.889
28jwct1FSKm8TSDqmJs8mN,noughties indie pop rock,bobby cole,0Nk0Nee79EErNt1I1lCxrF, speedrun ,indie,0.75,0.524,-9.272,0.0395,0.0017,0.383,0.0725,0.843,149.991
24L1fDnQywUekMRaCnmwk4,better times,indie pigeon,6wblkXGCVNqqALbREg0tUB, ,indie,0.579,0.223,-17.761,0.0422,0.895,0.583,0.138,0.116,109.978
6NXiua2BIkJO98MLTRqub5,indie garage pop rock,bobby cole,0Nk0Nee79EErNt1I1lCxrF, speedrun ,indie,0.618,0.667,-13.738,0.036,0.5,0.964,0.113,0.961,120.02
36XxfvluuLjSjVzjsWyZq6,pricey,indie,3aZsmziMHt9SqTvP8IfSvx, ,indie,0.594,0.474,-10.654,0.341,0.373,0.00308,0.0766,0.642,130.689
2yE3bwbhqypdsuhmv48Svn,alternative ulster,stiff little fingers,2bt3I0VkmYuPvP57sxokab, hardcorepunk northernirishpunk oi pubrock punk ska ,alternative,0.439,0.971,-5.855,0.177,0.0148,1.34e-05,0.255,0.24,118.369
3Sm5TYFgMXyXwgAcY2xweX,so into you,atlanta rhythm section,0WgyCbru4tXnMsbTmX4mFw, albumrock artrock bluesrock classicrock countryrock folkrock hardrock heartlandrock mellowgold rock softrock southernrock yachtrock ,alternative,0.622,0.409,-13.484,0.0362,0.65,0.023,0.142,0.785,86.173
6nfDT5gdEAjc1oqtZZ6NZ8,alternative radio,spose,3tM6SwRysCaIK0kW4h0mVP, comic indiepoprap mainehiphop ,alternative,0.632,0.79,-6.134,0.056,0.0493,0.0,0.146,0.535,98.055
0Vbspm9aNckcRDzTsAkA1n,alternative,taneka blom,05fRieqxPxrbOqgJJwQZTk, ,alternative,0.684,0.614,-11.821,0.0279,0.153,0.777,0.282,0.552,100.991
3zCLgfYb1blonXFN12u5iu,alternatives wars,willie green,3UToI6IKossHpK3mJbLYfO, ,alternative,0.306,0.272,-17.675,0.0674,0.941,0.436,0.118,0.622,173.164
18WpiYIFwaQFP6DMlKhP1Y,backfire at the disco,the wombats,0Ya43ZKWHTKkAbkoJJkwIB, indierock liverpoolindie modernalternativerock modernrock rock ,alternative,0.373,0.817,-5.381,0.0477,0.000524,6.45e-06,0.0896,0.632,161.857
0Vbspm9aNckcRDzTsAkA1n,alternative,taneka blom,05fRieqxPxrbOqgJJwQZTk, ,alternative,0.684,0.614,-11.821,0.0279,0.153,0.777,0.282,0.552,100.991
44EPCM1s8YWZKGUTTcbxOB,heart - alternative version,otr,0oeUdHJ3cy1oveb8WguJJt, electropop futurebass indieelectropop vaporsoul vaportwitch ,alternative,0.611,0.56,-6.788,0.0392,0.0125,2.11e-06,0.118,0.274,115.771
2sx6mX8KFeMpGF1xtWPtL8,alternative nature,parker mylstrum,4fjn7hSyHRZlvjYaGnuPP4, ,alternative,0.681,0.52,-8.365,0.0266,0.0454,0.598,0.129,0.842,109.758
1FGF31Bg8WKX9aSFSsGlRj,put your hands up - swanky tunes remix,matchbox twenty,3Ngh2zDBRPEriyxQDAMKd1, neomellow poprock post-grunge ,alternative,0.623,0.778,-4.849,0.0744,0.00226,0.82,0.127,0.0766,125.026
0FKcG5ryd3EBaJyAXMwQpS,alternative,arstraction,5sPY77eQiqGYspHL2js1tC, ,alternative,0.124,0.0113,-40.48,0.0354,0.665,0.898,0.114,0.14,96.597
3ZQgFtjJtmvUZZ8K5OBqIN,chlorine - alternative mix,twenty one pilots,3YQKmKGau1PzlVlkL1iodx, modernrock rock ,alternative,0.747,0.743,-5.814,0.0443,0.0587,0.0164,0.364,0.672,90.035
0FtGtNhuQwcjYnwU3rWWxX,alternatived,wildilax,3lJct5eT4r8uf4J0KOwGNM, ,alternative,0.815,0.291,-18.374,0.191,0.000351,0.946,0.105,0.82,125.018
5nIpE9yatRMH5me4gHt7CE,alternative girlfriend,barenaked ladies,0dEvJpkqhrcn64d3oI8v79, canadianpop canadianrock comic poprock ,alternative,0.624,0.894,-5.694,0.0375,0.000357,0.177,0.0801,0.639,128.981
0WGoAEyrOvTYgNBViP0BQr,dead souls,joy division,432R46LaYsJZV2Gmc4jUV5, alternativerock artrock dancerock madchester newwave post-punk rock ukpost-punk ,alternative,0.474,0.928,-9.244,0.0665,0.0438,0.586,0.193,0.477,116.19
7rvfJD5zP6cWVeUwvQr2Nf,alternative destiny,paula maurer,6Inc9Gcab8fdBOeqGg9Ilq, ,alternative,0.64,0.627,-12.544,0.0399,0.071,0.949,0.116,0.279,140.117
